0.094302,0.0015446,0.011376,0.00056863,0.057939,0.056467,0.0022929,0.0011854,0.00014859,0.0007595,0.07051,0.0037786,0.0013054,0.0015073,0.0063705,0.090381,0.0035423,0.00081209,0.0016666,0.0010695,0.075749,0.0046806,0.00079353,0.0020947,0.014183,0.064248,0.0015793,0.0016812,0.0010762,0.0005735,0.098487,0.0030793,0.010188,0.0015003,0.032736,0.1107,0.13795,0.20121
0.094116,0.0024854,0.014097,0.00086977,0.057443,0.056529,0.0024823,0.00048448,0.00049171,0.0002945,0.069518,0.0019231,0.00049818,0.0017441,0.0077965,0.089513,0.0036509,0.0019191,0.0008525,0.0011005,0.07471,0.0030338,0.0012905,0.0032759,0.014694,0.062915,0.0028855,0.0018949,0.00065575,0.0011005,0.098968,0.0017962,0.012555,0.002243,0.035015,0.11129,0.1391,0.20334
0.096395,0.0020281,0.011919,0.00090252,0.059443,0.054467,0.0019049,0.0017334,0.0014156,0.001674,0.071564,0.0033734,0.0017614,0.001025,0.0034565,0.090722,0.0024756,0.0017157,0.0021802,0.0024335,0.078306,0.0036515,0.0012346,0.00092573,0.01364,0.062233,0.0014521,0.0020498,0.0014074,0.0002015,0.096379,0.0018064,0.010409,0.0014238,0.032426,0.10965,0.13886,0.20142
0.09593,0.0033527,0.012277,0.00070409,0.058079,0.05563,0.0037514,0.0013226,0.0014282,0.0008215,0.067069,0.0031775,0.0013284,0.0023703,0.0084165,0.081251,0.004084,0.002428,0.00178,0.00062,0.072029,0.004003,0.00090712,0.0018515,0.012602,0.062326,0.0036033,0.00075824,0.00081135,0.0008835,0.10024,0.0025722,0.012298,0.0011901,0.031357,0.1125,0.14502,0.20801
0.095,0.0024696,0.01371,0.00069323,0.060001,0.055769,0.004422,0.0013035,0.00082439,9.3e-05,0.069564,0.0036947,0.00068094,0.000865,0.006913,0.088459,0.0039481,0.00040567,0.0022729,0.0016585,0.074803,0.0043133,0.0020152,0.00023093,0.014663,0.062372,0.0036051,0.0019475,0.00068003,0.001705,0.0992,0.0020902,0.010321,0.00080159,0.03131,0.11058,0.13992,0.20434
0.095527,0.0016936,0.013209,0.0001543,0.06028,0.05687,0.0033723,0.0013266,0.00097235,0.0009145,0.072447,0.0035456,0.00075713,0.00045518,0.007564,0.090195,0.0050659,0.0024837,0.0014949,0.0032085,0.075237,0.004065,0.0009707,0.00058179,0.014384,0.06214,0.004321,0.0019896,0.00039203,4.65e-05,0.098332,0.0025017,0.011867,0.0009826,0.032333,0.10714,0.137,0.20511
0.095976,0.0033396,0.010187,0.0024591,0.05797,0.056157,0.0028371,0.00076956,0.00038424,0.0018135,0.07113,0.0043058,0.001393,0.0010751,0.0073005,0.089358,0.0048346,0.0026077,0.0010216,0.0015035,0.074183,0.0041559,0.0013812,0.0014001,0.014043,0.062744,0.002177,0.000963,0.001336,0.00031,0.10016,0.00077755,0.009727,0.0014263,0.033821,0.10963,0.13778,0.20288
0.096891,0.001383,0.014607,0.00070367,0.059474,0.056901,0.0015362,0.00082209,0.00093147,0.0008215,0.070618,0.0037966,0.0019862,0.0011229,0.005952,0.087064,0.0036623,0.0001429,0.0025025,0.0014725,0.075966,0.003552,0.0020284,0.0014817,0.015082,0.063333,0.0024559,0.0020409,0.0018342,0.000868,0.098348,0.0024709,0.011484,0.0015134,0.031481,0.10878,0.13846,0.20364
0.09624,0.0016255,0.017331,0.00084892,0.058637,0.054886,0.0021418,0.0016588,0.00031596,0.0003255,0.067952,0.0025955,0.0015152,0.0012657,0.006696,0.085979,0.0034581,0.00076013,0.001503,0.0018445,0.072835,0.0038809,0.0014362,0.00089944,0.01285,0.063147,0.001864,0.0018189,0.001344,0.001364,0.098952,0.0012059,0.013087,0.0014018,0.031248,0.11166,0.14134,0.207
0.096751,0.0016151,0.014091,0.0011359,0.060543,0.056219,0.0031821,0.0015464,0.0017136,0.0011625,0.072246,0.0028796,0.0013043,0.0011099,0.0079825,0.090396,0.0043126,0.0018726,0.0016785,0.001922,0.07547,0.0040326,0.0012031,0.0018104,0.013346,0.064713,0.0036593,0.0018026,0.0011836,0.0001395,0.09765,0.0013406,0.011923,0.0023394,0.032581,0.1067,0.13721,0.20265
0.096705,0.0018763,0.015393,0.00068994,0.060156,0.058017,0.0028214,0.00094398,0.00084332,0.0006355,0.069719,0.0029847,0.00062809,0.0014604,0.003534,0.087761,0.0021418,0.0035706,0.0026337,0.000992,0.075594,0.0029276,0.00062483,0.0016774,0.01471,0.063101,0.0014268,0.0018093,0.00091647,0.0002635,0.097557,0.00088486,0.011191,0.0010931,0.032953,0.10928,0.13882,0.20345
0.096658,0.0027427,0.009176,0.0010115,0.059458,0.056746,0.002313,0.0017174,0.0016852,0.0008525,0.06927,0.0026932,0.0019751,0.0017943,0.0065255,0.086382,0.0025624,0.0028547,0.0024175,0.0024955,0.073517,0.0035975,0.0019687,0.0010904,0.013935,0.062992,0.0012614,0.0012016,0.0020227,0.000155,0.099092,0.0019384,0.0099713,0.0017516,0.033,0.11148,0.13811,0.20576
0.096162,0.0030594,0.0083709,0.0012361,0.059024,0.054359,0.0039548,0.0015947,0.00099555,0.0004495,0.068867,0.0037578,0.0014139,0.0015232,0.0045105,0.083623,0.0043258,0.0018306,0.0027069,0.0012555,0.070401,0.0039117,0.0013728,0.0022716,0.012555,0.063023,0.0025489,0.00072867,0.0010182,0.000248,0.099169,0.0034872,0.010754,0.0015865,0.029946,0.11258,0.14384,0.20798
0.095759,0.001429,0.0083299,0.00067072,0.058218,0.056033,0.00084105,0.0024005,0.00056691,0.0013795,0.068541,0.0040437,0.0029203,0.00098912,0.005456,0.084367,0.0032977,0.0065564,0.0020667,0.0002325,0.072292,0.0031199,0.00383,0.002178,0.014477,0.06138,0.00047102,0.0017139,0.00064144,0.001891,0.099324,0.0020241,0.0073,0.0011363,0.031093,0.11203,0.14499,0.20528
0.09641,0.0021319,0.0083109,0.0012621,0.059458,0.055568,0.00089758,0.0011429,0.0007965,0.0004495,0.069781,0.0026419,0.0032897,0.00079817,0.006975,0.086211,0.0039353,0.0078338,0.0016798,0.00217,0.073486,0.0011673,0.0041134,0.00059279,0.014741,0.061365,0.00073931,0.0015859,0.0012333,0.0002325,0.099107,0.00144,0.0070563,0.0009024,0.034906,0.11149,0.14262,0.20396
0.096085,0.0006157,0.0099039,0.0015865,0.058544,0.054467,0.0015485,0.001091,0.00021444,0.000744,0.066635,0.0034645,0.0028343,0.0009778,0.0068355,0.084537,0.0017674,0.0068879,0.00060068,0.000217,0.072571,0.0024659,0.0035579,0.0033711,0.015283,0.060466,0.0019869,0.0015323,0.0009426,1.55e-05,0.10005,0.001612,0.0085262,0.0014677,0.030768,0.11289,0.14568,0.20662
0.093372,0.00092023,0.0087885,0.00038944,0.056141,0.056141,0.0010803,0.0013334,0.0010432,0.001023,0.069626,0.0032136,0.0038323,0.001552,0.005859,0.088335,0.0041507,0.0082644,0.0021307,0.0020615,0.074555,0.0024554,0.0039762,0.0021364,0.015841,0.05983,0.0012951,0.0018457,0.0020327,0.000806,0.098022,0.0013542,0.0058347,0.0007142,0.028334,0.10991,0.14351,0.20669
0.092783,0.0015165,0.0086718,0.00088985,0.055366,0.056126,0.0024763,0.0023003,0.0012088,0.0017515,0.069378,0.0034122,0.0036142,0.0011885,0.006355,0.090086,0.0026253,0.0096251,0.0029952,0.001736,0.0764,0.0021357,0.0060296,0.0026286,0.016911,0.065209,0.0012021,0.0022709,0.00082366,0.0015655,0.096565,0.0013015,0.0081024,0.0003013,0.029512,0.10934,0.14032,0.20379
0.094333,0.0013294,0.0091365,0.0010035,0.057598,0.055583,0.0013728,0.002343,0.00082606,0.000434,0.070138,0.002172,0.0043717,0.0018474,0.0049755,0.089993,0.0049756,0.007389,0.0027042,6.2e-05,0.073966,0.0040241,0.0058099,0.0023614,0.016492,0.063116,0.0012034,0.003355,0.00080009,0.000465,0.09858,0.0015475,0.0071529,0.0005196,0.030969,0.10968,0.14125,0.20336
0.093682,0.0010658,0.012495,0.00065616,0.05797,0.054824,0.001353,0.0013683,0.00037933,0.0017515,0.06896,0.0038541,0.0039113,0.0024464,0.0042625,0.089683,0.0027885,0.0077643,0.0021093,0.000341,0.07733,0.0022797,0.0065349,0.0023869,0.015981,0.062651,0.0019816,0.0014421,0.00071976,0.000465,0.097263,0.00028704,0.0086011,0.00078777,0.030179,0.10856,0.14324,0.20381
0.094969,0.00055898,0.010559,0.0011362,0.057583,0.056327,0.00092792,0.00089445,0.00058411,0.000434,0.068479,0.0027848,0.0042335,0.0016773,0.007409,0.089172,0.0039915,0.007442,0.0011435,0.0023405,0.071455,0.0024278,0.0050704,0.002255,0.014942,0.060218,0.0013631,0.0015783,0.00046507,0.0005735,0.097356,0.00077941,0.006808,0.0012749,0.0299,0.10996,0.14536,0.20671
0.095511,0.0014248,0.010522,0.00032903,0.057753,0.054994,0.00014592,0.0024816,0.00075161,6.2e-05,0.067797,0.0027686,0.0023418,0.002164,0.00713,0.087126,0.0028047,0.0087629,0.0013185,0.0007285,0.071455,0.0018095,0.0051762,0.0022055,0.014353,0.062977,0.00093545,0.0018961,0.001486,0.0006665,0.099433,0.00068383,0.0069297,0.001106,0.033868,0.11225,0.14193,0.20652
0.093806,0.0013596,0.010624,0.0015799,0.057257,0.056916,0.0024442,0.0012588,0.0017794,0,0.071641,0.0041566,0.0031954,0.0024632,0.005859,0.093372,0.0019649,0.0080337,5.6971e-05,0.000837,0.07626,0.0040263,0.0037576,0.001703,0.016647,0.061969,0.0022187,0.0014765,0.0014713,0.000992,0.098177,0.0009303,0.0099295,0.0013719,0.029171,0.10757,0.1391,0.20119
0.093698,0.00073352,0.0090677,0.00080338,0.05718,0.054684,0.001139,0.0011382,0.0012736,0.00093,0.069843,0.0023259,0.005533,0.0012109,0.006262,0.085204,0.0042032,0.0098792,0.0013605,0.0033945,0.07423,0.0028213,0.0071106,0.00023551,0.014834,0.062775,0.00050127,0.001688,0.000508,0.002511,0.097123,0.0012556,0.0080939,0.0020077,0.027807,0.11177,0.14539,0.20528
0.094147,0.00078812,0.0087111,0.0015409,0.057753,0.055676,0.0010548,0.0006447,0.00070639,0.001023,0.070696,0.0013432,0.0042405,0.0021733,0.0055335,0.088428,0.0029902,0.010335,0.0015848,0.0021235,0.073997,0.0036008,0.005925,0.001601,0.016089,0.062047,0.001775,0.0015146,0.00038714,0.0008525,0.098782,0.00061656,0.0085897,0.00052875,0.03021,0.10858,0.14514,0.20251
0.094039,0.0013402,0.013456,0.00066522,0.057924,0.054235,0.0016382,0.0019656,0.00018312,0.0009765,0.072013,0.002104,0.0052246,0.0029118,0.00682,0.090629,0.003821,0.010402,0.0024378,7.75e-05,0.075609,0.0018434,0.0067296,0.0025104,0.014415,0.06231,0.00062938,0.0036819,0.0017401,0.001581,0.097712,0.0013225,0.011521,8.1955e-05,0.030566,0.10859,0.14317,0.20169
0.091915,0.0010376,0.012493,0.0017284,0.055893,0.053227,0.0021672,0.0015139,0.0012441,3.1e-05,0.068712,0.004151,0.002977,0.0025889,0.0064635,0.091884,0.0026089,0.007802,0.00098529,0.001364,0.074757,0.0037621,0.0028055,0.002093,0.015609,0.062357,0.0018575,0.0019425,0.0014176,0.0009455,0.095604,0.0025037,0.00962,0.00065925,0.027869,0.11078,0.14541,0.20536
0.094209,0.00045213,0.0092225,0.0015213,0.05611,0.054235,0.0013331,0.002218,0.00054512,0.0009765,0.067704,0.0045818,0.0034302,0.0015822,0.006634,0.084816,0.0019383,0.0080271,0.0015909,0.002108,0.072943,0.0031952,0.0049247,0.0019012,0.015686,0.060776,0.0011025,0.0020279,0.001472,0.0010075,0.097604,0.0019267,0.007272,0.0012411,0.027947,0.11189,0.14789,0.20793
0.097092,0.0015932,0.012335,0.00098596,0.059427,0.0547,0.0010498,0.0011324,0.001154,0.0007595,0.068526,0.0042866,0.0027993,0.0012166,0.0048825,0.086149,0.0026149,0.0079809,0.0014899,0.000775,0.074586,0.0035574,0.0047789,0.0022544,0.015252,0.059954,0.00099237,0.0020899,0.0013182,0.00031,0.10056,0.0021154,0.0087889,0.0014985,0.033883,0.11083,0.14231,0.2053
0.09703,0.0011895,0.008828,0.00099034,0.058993,0.053723,0.0014975,0.0018414,0.0014157,0.000868,0.069735,0.0035704,0.0049151,0.0030197,0.0073315,0.086382,0.0036083,0.0075081,0.0029249,0.0001085,0.072742,0.0027753,0.00673,0.002373,0.014245,0.061055,0.0017326,0.0025968,0.00081834,0.0013795,0.099076,0.00047156,0.0072635,0.0023373,0.031496,0.10996,0.1455,0.2048
0.095031,0.00073085,0.007627,0.00031718,0.057428,0.055211,0.0016366,0.0017874,0.001545,6.2e-05,0.068557,0.0024803,0.0037471,0.0019847,0.0071765,0.085405,0.0032159,0.0089748,0.00064237,0.000155,0.073734,0.0032512,0.0051226,0.0026517,0.015454,0.06245,0.00086724,0.0020341,0.00072561,0.0022475,0.097232,0.0011386,0.0055217,0.00053916,0.028815,0.11104,0.14537,0.20596
0.095914,0.00095978,0.012137,0.00073389,0.059055,0.055072,0.0011961,0.001743,0.00066115,0.0003565,0.070339,0.0019568,0.004943,0.0033893,0.005115,0.089032,0.004116,0.0079861,0.0029018,0.001178,0.076012,0.0027653,0.0064008,0.0031188,0.016709,0.063938,0.0013323,0.0024859,0.0015891,0.0031465,0.094147,0.00059602,0.0076001,0.0011654,0.030845,0.10814,0.14396,0.20344
0.096891,0.00039323,0.01167,0.00022051,0.059288,0.054343,0.0012302,0.0013733,0.00085589,0.000682,0.069642,0.0027776,0.0030257,0.0031257,0.0067425,0.084894,0.0025954,0.0032999,0.0017574,0.0002015,0.07547,0.0037344,0.0042333,0.0036211,0.015826,0.064186,0.00033363,0.0018013,0.00091787,0.0004495,0.097883,0.000625,0.0087897,0.0018716,0.030644,0.10996,0.14305,0.20369
0.095093,0.00066444,0.0092212,0.001394,0.060776,0.055289,0.00077277,0.00050678,0.00084903,0.0007595,0.068123,0.0034132,0.0016818,0.0020189,0.0066805,0.088676,0.0054965,0.0017849,0.00043992,0.0010695,0.07316,0.0031276,0.002038,0.0030609,0.013702,0.063364,0.00060087,0.00069939,0.0018804,0.000496,0.097015,0.0010797,0.0088274,0.0015662,0.031357,0.11031,0.14347,0.2055
0.094333,0.0027682,0.0078909,0.0010365,0.056513,0.055552,0.00060984,0.0023893,0.00039213,0.000155,0.067859,0.0020001,0.0037529,0.0020438,0.006975,0.086366,0.0045631,0.0038933,0.0010196,0.00093,0.072261,0.0016616,0.0041663,0.0013926,0.015128,0.060388,0.0012764,0.0013388,0.00034744,0.000558,0.1001,0.00075247,0.0083695,0.0023272,0.029078,0.11225,0.14336,0.20753
0.091714,0.0021419,0.011052,0.00078164,0.057986,0.055537,0.0027811,0.0024057,0.00049492,0.0015345,0.07392,0.0044751,0.00044736,0.0029299,0.0081065,0.10266,0.0048615,0.0017849,0.0053902,0.0047275,0.080352,0.0064764,0.0017761,0.0049042,0.017205,0.063814,0.0021714,0.0028229,0.0007311,4.65e-05,0.094488,0.0020365,0.0091925,0.001344,0.026691,0.101,0.13911,0.19741
0.090505,0.0030001,0.011924,0.00092574,0.058017,0.05456,0.0020442,0.0023159,0.00074175,0.000434,0.074633,0.0033255,0.00067296,0.0025936,0.0070525,0.10194,0.0040861,0.0025311,0.0056815,0.0037355,0.080538,0.0046059,0.001492,0.0032431,0.016275,0.063349,0.00326,0.0022252,0.0018754,0.0012245,0.096395,0.0023724,0.0085897,0.00038557,0.026273,0.10185,0.13859,0.19764
0.092256,0.00067529,0.014587,0.00060468,0.058311,0.056219,0.0033193,0.0028262,0.0015328,0.0006975,0.075206,0.0045772,0.00061728,0.0017526,0.009021,0.10024,0.0043004,0.00071452,0.004636,0.0028365,0.077702,0.0028638,0.0010618,0.0025103,0.015702,0.066201,0.00206,0.0021813,0.0015638,0.0002945,0.097945,0.0012362,0.010637,0.0019916,0.027637,0.10094,0.13801,0.19528
0.094194,0.0036272,0.013363,0.002631,0.060528,0.053506,0.0035401,0.00057371,0.00087595,0.001147,0.074121,0.005007,0.00087517,0.0037808,0.005301,0.101,0.0036036,0.0054911,0.0059077,0.000124,0.078585,0.0050626,0.0024261,0.003325,0.018445,0.06276,0.0035169,0.0021028,0.0013699,0.0007595,0.095837,0.0027566,0.011788,0.00085463,0.026831,0.10151,0.13803,0.20046
0.091326,0.0028686,0.01099,0.0019146,0.058373,0.05532,0.0036201,0.0028185,0.00096329,0.0015965,0.073145,0.0047442,0.00093938,0.0029584,0.0058745,0.10225,0.0046054,0.0039513,0.0063632,0.0014725,0.078802,0.0042373,0.0013557,0.0049203,0.016647,0.063798,0.0034143,0.0021266,0.00017918,0.002604,0.097433,0.0026975,0.0092443,0.0021168,0.027373,0.1025,0.13687,0.19856
0.09145,0.0024925,0.012215,0.00075704,0.058497,0.054638,0.0018859,0.0019452,0.00057805,1.55e-05,0.075423,0.0040605,0.0020296,0.0028592,0.008928,0.10283,0.0043519,0.00039517,0.003918,0.001922,0.081267,0.0042355,0.00023042,0.0039733,0.018275,0.061985,0.0022198,0.0023955,0.0005115,0.0008525,0.096674,0.0032081,0.0071536,0.00069447,0.026614,0.10196,0.13652,0.19725
0.094581,0.0035664,0.021763,0.0019934,0.062961,0.055087,0.0026304,0.0021948,0.00099643,0.000868,0.07671,0.0025164,0.003245,0.0031029,0.0059055,0.10673,0.0045726,0.0036556,0.004092,0.002449,0.08494,0.0025765,0.0076586,0.0021652,0.023064,0.061194,0.0018914,0.001426,0.00096222,0.00124,0.093372,0.0022794,0.018747,0.00054695,0.033418,0.098518,0.13725,0.19161
0.090396,0.0025771,0.013826,0.0017232,0.05859,0.05811,0.0031978,0.0028787,0.0015528,0.0009455,0.075392,0.0032784,0.0012232,0.0028505,0.00899,0.10286,0.0067314,0.0019226,0.0026632,0.001457,0.081561,0.004802,0.00080838,0.0043116,0.018693,0.06307,0.0022407,0.0026849,0.00066908,0.0010075,0.096829,0.0016695,0.0098043,0.00096261,0.029001,0.10087,0.13718,0.19373
0.090815,0.0015368,0.014978,0.0014324,0.057676,0.055738,0.0026171,0.002263,0.0010683,0.000682,0.078756,0.0047497,0.0038432,0.0023593,0.010153,0.10329,0.0059159,0.0026872,0.0023919,0.001674,0.079391,0.0054547,0.0033792,0.0031289,0.01612,0.064527,0.0033963,0.0044273,0.00033878,0.0017825,0.09438,0.0032922,0.010139,0.00064809,0.02618,0.10104,0.13803,0.19403
0.091698,0.0021787,0.015686,0.001011,0.058931,0.053754,0.0028134,0.0025474,0.00070751,0.000465,0.078678,0.0045821,0.0018245,0.0011775,0.007626,0.10149,0.0044501,0.0033515,0.0017874,0.003689,0.08122,0.0040471,0.0038195,0.0028697,0.016957,0.063736,0.0015194,0.0031333,0.00088217,0.000744,0.096472,0.0024009,0.0089495,0.0005437,0.026164,0.10222,0.13532,0.19541
0.093,0.001507,0.025017,0.00097475,0.063178,0.054049,0.0025027,0.0016349,0.00067961,0.0005425,0.078058,0.0041815,0.000682,0.00087017,0.00651,0.10205,0.0056626,0.0036344,0.001338,0.005394,0.081639,0.0052118,0.0029663,0.0039143,0.017066,0.059908,0.0012047,0.0019648,0.00075262,0.0008525,0.090846,0.0018241,0.016589,0.0012421,0.034395,0.098875,0.14689,0.19468
0.091497,0.0023534,0.015811,0.00066284,0.060032,0.056916,0.0034308,0.0036404,0.0008718,0.000465,0.079515,0.0048275,0.0017148,0.0019055,0.010261,0.10816,0.0059033,0.0011651,0.0018533,0.00341,0.082879,0.0046971,0.0016568,0.0038913,0.01409,0.064201,0.0026187,0.0036613,0.00039986,0.001209,0.09455,0.0029642,0.0091252,0.00030985,0.024397,0.097805,0.13313,0.19135
0.091264,0.0025902,0.014949,0.0016332,0.0589,0.054948,0.0029733,0.0015254,0.00075969,0.0007595,0.072044,0.0036078,0.00097367,0.0026589,0.006479,0.099743,0.0070702,0.0012276,0.0040268,0.0027435,0.077283,0.0055432,0.0016503,0.0037684,0.016523,0.064403,0.0028692,0.0016512,0.00083026,0.0003255,0.095124,0.0013296,0.0098615,0.0018597,0.027265,0.10459,0.14127,0.19933
0.093062,0.0041512,0.01192,0.0029168,0.058311,0.054948,0.0030849,0.0019271,0.0015411,0.0002635,0.072866,0.0027098,0.0011467,0.0036171,0.0073315,0.099913,0.0059286,0.0018883,0.0025489,0.000248,0.077872,0.0043996,0.0015055,0.0029813,0.015965,0.063256,0.0030551,0.002532,0.002213,0.0016585,0.09717,0.0038335,0.0085267,0.0017785,0.027451,0.10287,0.13882,0.19922
0.094581,0.0031234,0.012845,0.0017707,0.059861,0.054591,0.0032072,0.0010545,0.00026737,0.000155,0.07595,0.0039369,0.0017746,0.0018777,0.006386,0.096426,0.0063179,0.00039609,0.0032187,0.0007905,0.078337,0.0048668,0.001515,0.0029767,0.016554,0.06355,0.0027343,0.0020397,0.001137,0.000186,0.097309,0.0033542,0.0074219,0.00036146,0.027745,0.10114,0.13888,0.19924
0.089482,0.0029022,0.015423,0.00062837,0.058699,0.05518,0.0034639,0.0028332,0.0017063,9.3e-05,0.078694,0.004735,0.0021594,0.0016994,0.011796,0.11126,0.0079776,0.0029735,0.0067239,0.00341,0.085142,0.0055773,0.00077081,0.0053113,0.022708,0.06524,0.0022018,0.002821,0.0010342,0.0021235,0.091047,0.0027556,0.013017,0.0024739,0.016523,0.091218,0.14427,0.18846
0.090179,0.0029912,0.013054,0.0015637,0.056606,0.056265,0.0022247,0.0024033,0.0019041,0.001829,0.07347,0.0041221,0.0020908,0.0028543,0.009362,0.10041,0.0063107,0.0014248,0.0053364,0.000372,0.07781,0.0038626,0.0012804,0.0032298,0.018352,0.064713,0.0028364,0.0014767,0.00090335,0.0006975,0.094504,0.0034244,0.010837,0.0024833,0.02432,0.10145,0.14131,0.19989
0.093589,0.00097295,0.021081,0.00050078,0.063643,0.055289,0.002605,0.001137,0.0011529,0.0010695,0.07502,0.0030624,0.0017139,0.0027887,0.004619,0.1016,0.0037895,0.00496,0.005768,0.0008525,0.084274,0.0034647,0.0077371,0.0032642,0.021003,0.061303,0.0014665,0.0014637,0.0014069,0.0022785,0.093496,0.0010437,0.017473,0.00029014,0.034751,0.098751,0.14277,0.19391
0.09469,0.0016766,0.021313,0.0015489,0.060838,0.05408,0.0021586,0.0012824,0.0012439,0.0003255,0.074462,0.0021659,0.0028896,0.0024215,0.005115,0.10137,0.0033197,0.0062419,0.0046093,0.000775,0.083995,0.0024297,0.0075332,0.0027245,0.022243,0.061427,0.0017575,0.0022611,0.0005364,0.0026195,0.094318,0.0019191,0.020104,0.0015159,0.035418,0.099619,0.1379,0.19814
0.095434,0.0036855,0.014203,0.0015832,0.061675,0.054591,0.0025324,0.0014701,0.0010652,9.3e-05,0.071874,0.0038741,0.0027463,0.0024557,0.0083545,0.099138,0.0069576,0.0074973,0.0062125,0.000186,0.076896,0.004689,0.0036697,0.0036569,0.015702,0.065333,0.0029,0.0020165,0.00076086,0.0009765,0.09655,0.00051265,0.011371,0.00061065,0.02494,0.10159,0.13987,0.19873
0.095449,0.0024774,0.011689,0.00071669,0.060605,0.053398,0.0022762,0.0017485,0.00095216,0.0006355,0.072556,0.0041394,0.0029994,0.0029567,0.0079825,0.097263,0.0057372,0.010208,0.0039763,0.0013795,0.078833,0.0055435,0.0042053,0.003837,0.013578,0.061613,0.0024302,0.00088784,0.00080724,0.0003255,0.096565,0.0025644,0.0099231,0.0015275,0.028799,0.10244,0.1422,0.19969
